sip_id,user_id,month,risk_profile,status,amount_inr
900322,NV401010,2026-02,Conservative,Active,4540.31
900322,NV401010,2026-03,Conservative,Paused,0.0
900322,NV401010,2026-04,Conservative,Active,4540.31
900322,NV401010,2026-05,Conservative,Active,4540.31
900322,NV401010,2026-06,Conservative,Active,4540.31
900322,NV401010,2026-07,Conservative,Active,4540.31
900323,NV401015,2026-01,Conservative,Active,2228.37
900323,NV401015,2026-02,Conservative,Active,2228.37
900323,NV401015,2026-03,Conservative,Active,2228.37
900323,NV401015,2026-04,Conservative,Active,2228.37
900323,NV401015,2026-05,Conservative,Active,2228.37
900323,NV401015,2026-06,Conservative,Active,2228.37
900323,NV401015,2026-07,Conservative,Active,2228.37
900324,NV401016,2026-02,Aggressive,Active,2227.57
900324,NV401016,2026-03,Aggressive,Active,2227.57
900324,NV401016,2026-04,Aggressive,Active,2227.57
900324,NV401016,2026-05,Aggressive,Active,2227.57
900324,NV401016,2026-06,Aggressive,Active,2227.57
900324,NV401016,2026-07,Aggressive,Active,2227.57
900325,NV401022,2026-01,Moderate,Active,2492.66
900325,NV401022,2026-02,Moderate,Paused,0.0
900325,NV401022,2026-03,Moderate,Active,2492.66
900325,NV401022,2026-04,Moderate,Active,2492.66
900325,NV401022,2026-05,Moderate,Active,2492.66
900325,NV401022,2026-06,Moderate,Active,2492.66
900325,NV401022,2026-07,Moderate,Active,2492.66
900326,NV401026,2026-01,Conservative,Active,3915.76
900326,NV401026,2026-02,Conservative,Paused,0.0
900326,NV401026,2026-03,Conservative,Cancelled,0.0
900327,NV401034,2026-01,Aggressive,Active,2417.91
900327,NV401034,2026-02,Aggressive,Active,2417.91
900327,NV401034,2026-03,Aggressive,Active,2417.91
900327,NV401034,2026-04,Aggressive,Active,2417.91
900327,NV401034,2026-05,Aggressive,Active,2417.91
900327,NV401034,2026-06,Aggressive,Paused,0.0
900327,NV401034,2026-07,Aggressive,Active,2417.91
900328,NV401034,2026-06,Aggressive,Active,3152.11
900328,NV401034,2026-07,Aggressive,Active,3152.11
900329,NV401037,2026-02,Moderate,Active,3928.33
900329,NV401037,2026-03,Moderate,Active,3928.33
900329,NV401037,2026-04,Moderate,Active,3928.33
900329,NV401037,2026-05,Moderate,Active,3928.33
900329,NV401037,2026-06,Moderate,Active,3928.33
900329,NV401037,2026-07,Moderate,Active,3928.33
900330,NV401040,2026-01,Conservative,Active,2913.51
900330,NV401040,2026-02,Conservative,Active,2913.51
900330,NV401040,2026-03,Conservative,Active,2913.51
900330,NV401040,2026-04,Conservative,Active,2913.51
900330,NV401040,2026-05,Conservative,Paused,0.0
900330,NV401040,2026-06,Conservative,Active,2913.51
900330,NV401040,2026-07,Conservative,Active,2913.51
900331,NV401042,2026-01,Conservative,Active,1718.46
900331,NV401042,2026-02,Conservative,Active,1718.46
900331,NV401042,2026-03,Conservative,Active,1718.46
900331,NV401042,2026-04,Conservative,Active,1718.46
900331,NV401042,2026-05,Conservative,Active,1718.46
900331,NV401042,2026-06,Conservative,Active,1718.46
900331,NV401042,2026-07,Conservative,Active,1718.46
900332,NV401056,2026-01,Moderate,Active,6536.06
900332,NV401056,2026-02,Moderate,Active,6536.06
900332,NV401056,2026-03,Moderate,Active,6536.06
900332,NV401056,2026-04,Moderate,Active,6536.06
900332,NV401056,2026-05,Moderate,Active,6536.06
900332,NV401056,2026-06,Moderate,Active,6536.06
900332,NV401056,2026-07,Moderate,Active,6536.06
900333,NV401061,2026-01,Moderate,Active,3377.88
900333,NV401061,2026-02,Moderate,Active,3377.88
900333,NV401061,2026-03,Moderate,Active,3377.88
900333,NV401061,2026-04,Moderate,Active,3377.88
900333,NV401061,2026-05,Moderate,Active,3377.88
900333,NV401061,2026-06,Moderate,Active,3377.88
900333,NV401061,2026-07,Moderate,Active,3377.88
900334,NV401066,2026-01,Conservative,Active,1398.97
900334,NV401066,2026-02,Conservative,Active,1398.97
900334,NV401066,2026-03,Conservative,Active,1398.97
900334,NV401066,2026-04,Conservative,Active,1398.97
900334,NV401066,2026-05,Conservative,Active,1398.97
900334,NV401066,2026-06,Conservative,Active,1398.97
900334,NV401066,2026-07,Conservative,Active,1398.97
900335,NV401067,2026-01,Aggressive,Active,3418.96
900335,NV401067,2026-02,Aggressive,Active,3418.96
900335,NV401067,2026-03,Aggressive,Active,3418.96
900335,NV401067,2026-04,Aggressive,Active,3418.96
900335,NV401067,2026-05,Aggressive,Active,3418.96
900335,NV401067,2026-06,Aggressive,Active,3418.96
900335,NV401067,2026-07,Aggressive,Active,3418.96
900336,NV401067,2026-06,Aggressive,Active,1058.5
900336,NV401067,2026-07,Aggressive,Active,1058.5
900337,NV401072,2026-02,Aggressive,Paused,0.0
900337,NV401072,2026-03,Aggressive,Active,1772.03
900337,NV401072,2026-04,Aggressive,Active,1772.03
900337,NV401072,2026-05,Aggressive,Active,1772.03
900337,NV401072,2026-06,Aggressive,Active,1772.03
900337,NV401072,2026-07,Aggressive,Active,1772.03
900338,NV401078,2026-01,Conservative,Cancelled,0.0
900339,NV401078,2026-06,Conservative,Active,1966.91
900339,NV401078,2026-07,Conservative,Active,1966.91
900340,NV401079,2026-01,Moderate,Active,3845.74
900340,NV401079,2026-02,Moderate,Active,3845.74
900340,NV401079,2026-03,Moderate,Active,3845.74
900340,NV401079,2026-04,Moderate,Active,3845.74
900340,NV401079,2026-05,Moderate,Active,3845.74
900340,NV401079,2026-06,Moderate,Active,3845.74
900340,NV401079,2026-07,Moderate,Active,3845.74
900341,NV401085,2026-01,Aggressive,Active,1577.33
900341,NV401085,2026-02,Aggressive,Active,1577.33
900341,NV401085,2026-03,Aggressive,Active,1577.33
900341,NV401085,2026-04,Aggressive,Active,1577.33
900341,NV401085,2026-05,Aggressive,Active,1577.33
900341,NV401085,2026-06,Aggressive,Active,1577.33
900341,NV401085,2026-07,Aggressive,Active,1577.33
900342,NV401086,2026-06,Moderate,Active,1744.06
900342,NV401086,2026-07,Moderate,Active,1744.06
900343,NV401093,2026-01,Moderate,Cancelled,0.0
900344,NV401093,2026-03,Moderate,Active,1494.55
900344,NV401093,2026-04,Moderate,Active,1494.55
900344,NV401093,2026-05,Moderate,Active,1494.55
900344,NV401093,2026-06,Moderate,Active,1494.55
900344,NV401093,2026-07,Moderate,Active,1494.55
900345,NV401100,2026-01,Conservative,Active,1909.63
900345,NV401100,2026-02,Conservative,Active,1909.63
900345,NV401100,2026-03,Conservative,Active,1909.63
900345,NV401100,2026-04,Conservative,Active,1909.63
900345,NV401100,2026-05,Conservative,Paused,0.0
900345,NV401100,2026-06,Conservative,Active,1909.63
900345,NV401100,2026-07,Conservative,Active,1909.63
900346,NV401103,2026-01,Moderate,Active,2436.73
900346,NV401103,2026-02,Moderate,Active,2436.73
900346,NV401103,2026-03,Moderate,Active,2436.73
900346,NV401103,2026-04,Moderate,Active,2436.73
900346,NV401103,2026-05,Moderate,Paused,0.0
900346,NV401103,2026-06,Moderate,Cancelled,0.0
900347,NV401104,2026-02,Conservative,Active,2974.76
900347,NV401104,2026-03,Conservative,Active,2974.76
900347,NV401104,2026-04,Conservative,Active,2974.76
900347,NV401104,2026-05,Conservative,Active,2974.76
900347,NV401104,2026-06,Conservative,Active,2974.76
900347,NV401104,2026-07,Conservative,Paused,0.0
900348,NV401108,2026-01,Moderate,Active,3114.73
900348,NV401108,2026-02,Moderate,Active,3114.73
900348,NV401108,2026-03,Moderate,Active,3114.73
900348,NV401108,2026-04,Moderate,Active,3114.73
900348,NV401108,2026-05,Moderate,Active,3114.73
900348,NV401108,2026-06,Moderate,Active,3114.73
900348,NV401108,2026-07,Moderate,Active,3114.73
900349,NV401110,2026-01,Moderate,Active,2084.93
900349,NV401110,2026-02,Moderate,Active,2084.93
900349,NV401110,2026-03,Moderate,Active,2084.93
900349,NV401110,2026-04,Moderate,Active,2084.93
900349,NV401110,2026-05,Moderate,Active,2084.93
900349,NV401110,2026-06,Moderate,Active,2084.93
900349,NV401110,2026-07,Moderate,Active,2084.93
900350,NV401110,2026-04,Moderate,Active,6324.59
900350,NV401110,2026-05,Moderate,Active,6324.59
900350,NV401110,2026-06,Moderate,Active,6324.59
900350,NV401110,2026-07,Moderate,Active,6324.59
900351,NV401111,2026-01,Moderate,Active,1632.8
900351,NV401111,2026-02,Moderate,Active,1632.8
900351,NV401111,2026-03,Moderate,Active,1632.8
900351,NV401111,2026-04,Moderate,Active,1632.8
900351,NV401111,2026-05,Moderate,Active,1632.8
900351,NV401111,2026-06,Moderate,Active,1632.8
900351,NV401111,2026-07,Moderate,Active,1632.8
900352,NV401113,2026-01,Moderate,Active,1858.28
900352,NV401113,2026-02,Moderate,Active,1858.28
900352,NV401113,2026-03,Moderate,Active,1858.28
900352,NV401113,2026-04,Moderate,Active,1858.28
900352,NV401113,2026-05,Moderate,Active,1858.28
900352,NV401113,2026-06,Moderate,Active,1858.28
900352,NV401113,2026-07,Moderate,Active,1858.28
900353,NV401113,2026-03,Moderate,Active,4557.6
900353,NV401113,2026-04,Moderate,Cancelled,0.0
900354,NV401124,2026-01,Moderate,Active,3054.83
900354,NV401124,2026-02,Moderate,Active,3054.83
900354,NV401124,2026-03,Moderate,Active,3054.83
900354,NV401124,2026-04,Moderate,Active,3054.83
900354,NV401124,2026-05,Moderate,Active,3054.83
900354,NV401124,2026-06,Moderate,Active,3054.83
900354,NV401124,2026-07,Moderate,Paused,0.0
900355,NV401132,2026-01,Conservative,Active,1484.68
900355,NV401132,2026-02,Conservative,Active,1484.68
900355,NV401132,2026-03,Conservative,Active,1484.68
900355,NV401132,2026-04,Conservative,Active,1484.68
900355,NV401132,2026-05,Conservative,Active,1484.68
900355,NV401132,2026-06,Conservative,Active,1484.68
900355,NV401132,2026-07,Conservative,Active,1484.68
900356,NV401135,2026-01,Aggressive,Active,7788.33
900356,NV401135,2026-02,Aggressive,Active,7788.33
900356,NV401135,2026-03,Aggressive,Active,7788.33
900356,NV401135,2026-04,Aggressive,Paused,0.0
900356,NV401135,2026-05,Aggressive,Active,7788.33
900356,NV401135,2026-06,Aggressive,Active,7788.33
900356,NV401135,2026-07,Aggressive,Paused,0.0
900357,NV401136,2026-03,Moderate,Active,2052.38
900357,NV401136,2026-04,Moderate,Active,2052.38
900357,NV401136,2026-05,Moderate,Active,2052.38
900357,NV401136,2026-06,Moderate,Active,2052.38
900357,NV401136,2026-07,Moderate,Active,2052.38
900358,NV401142,2026-01,Moderate,Active,4434.99
900358,NV401142,2026-02,Moderate,Active,4434.99
900358,NV401142,2026-03,Moderate,Active,4434.99
900358,NV401142,2026-04,Moderate,Active,4434.99
900358,NV401142,2026-05,Moderate,Paused,0.0
900358,NV401142,2026-06,Moderate,Paused,0.0
900358,NV401142,2026-07,Moderate,Active,4434.99
900359,NV401143,2026-01,Moderate,Active,1414.48
900359,NV401143,2026-02,Moderate,Paused,0.0
900359,NV401143,2026-03,Moderate,Active,1414.48
900359,NV401143,2026-04,Moderate,Active,1414.48
900359,NV401143,2026-05,Moderate,Active,1414.48
900359,NV401143,2026-06,Moderate,Active,1414.48
900359,NV401143,2026-07,Moderate,Active,1414.48
900360,NV401145,2026-01,Aggressive,Active,2358.01
900360,NV401145,2026-02,Aggressive,Active,2358.01
900360,NV401145,2026-03,Aggressive,Active,2358.01
900360,NV401145,2026-04,Aggressive,Paused,0.0
900360,NV401145,2026-05,Aggressive,Paused,0.0
900360,NV401145,2026-06,Aggressive,Paused,0.0
900360,NV401145,2026-07,Aggressive,Active,2358.01
900361,NV401151,2026-01,Aggressive,Active,2227.29
900361,NV401151,2026-02,Aggressive,Active,2227.29
900361,NV401151,2026-03,Aggressive,Active,2227.29
900361,NV401151,2026-04,Aggressive,Cancelled,0.0
900362,NV401153,2026-01,Moderate,Active,3402.67
900362,NV401153,2026-02,Moderate,Active,3402.67
900362,NV401153,2026-03,Moderate,Active,3402.67
900362,NV401153,2026-04,Moderate,Active,3402.67
900362,NV401153,2026-05,Moderate,Active,3402.67
900362,NV401153,2026-06,Moderate,Active,3402.67
900362,NV401153,2026-07,Moderate,Active,3402.67
900363,NV401167,2026-01,Conservative,Active,1893.67
900363,NV401167,2026-02,Conservative,Active,1893.67
900363,NV401167,2026-03,Conservative,Active,1893.67
900363,NV401167,2026-04,Conservative,Active,1893.67
900363,NV401167,2026-05,Conservative,Active,1893.67
900363,NV401167,2026-06,Conservative,Active,1893.67
900363,NV401167,2026-07,Conservative,Active,1893.67
900364,NV401171,2026-01,Conservative,Active,3794.79
900364,NV401171,2026-02,Conservative,Active,3794.79
900364,NV401171,2026-03,Conservative,Active,3794.79
900364,NV401171,2026-04,Conservative,Active,3794.79
900364,NV401171,2026-05,Conservative,Active,3794.79
900364,NV401171,2026-06,Conservative,Active,3794.79
900364,NV401171,2026-07,Conservative,Active,3794.79
900365,NV401171,2026-07,Conservative,Active,1380.65
900366,NV401176,2026-01,Conservative,Active,3998.84
900366,NV401176,2026-02,Conservative,Active,3998.84
900366,NV401176,2026-03,Conservative,Active,3998.84
900366,NV401176,2026-04,Conservative,Active,3998.84
900366,NV401176,2026-05,Conservative,Active,3998.84
900366,NV401176,2026-06,Conservative,Active,3998.84
900366,NV401176,2026-07,Conservative,Active,3998.84
900367,NV401177,2026-01,Moderate,Paused,0.0
900367,NV401177,2026-02,Moderate,Active,5647.47
900367,NV401177,2026-03,Moderate,Active,5647.47
900367,NV401177,2026-04,Moderate,Paused,0.0
900367,NV401177,2026-05,Moderate,Paused,0.0
900367,NV401177,2026-06,Moderate,Paused,0.0
900367,NV401177,2026-07,Moderate,Active,5647.47
900368,NV401177,2026-03,Moderate,Active,3421.53
900368,NV401177,2026-04,Moderate,Active,3421.53
900368,NV401177,2026-05,Moderate,Active,3421.53
900368,NV401177,2026-06,Moderate,Active,3421.53
900368,NV401177,2026-07,Moderate,Active,3421.53
900369,NV401183,2026-01,Moderate,Active,1167.26
900369,NV401183,2026-02,Moderate,Active,1167.26
900369,NV401183,2026-03,Moderate,Active,1167.26
900369,NV401183,2026-04,Moderate,Active,1167.26
900369,NV401183,2026-05,Moderate,Active,1167.26
900369,NV401183,2026-06,Moderate,Cancelled,0.0
900370,NV401186,2026-06,Moderate,Active,2863.73
900370,NV401186,2026-07,Moderate,Active,2863.73
900371,NV401188,2026-01,Aggressive,Active,2282.98
900371,NV401188,2026-02,Aggressive,Active,2282.98
900371,NV401188,2026-03,Aggressive,Active,2282.98
900371,NV401188,2026-04,Aggressive,Active,2282.98
900371,NV401188,2026-05,Aggressive,Paused,0.0
900371,NV401188,2026-06,Aggressive,Active,2282.98
900371,NV401188,2026-07,Aggressive,Active,2282.98
900372,NV401190,2026-01,Moderate,Active,1153.15
900372,NV401190,2026-02,Moderate,Active,1153.15
900372,NV401190,2026-03,Moderate,Active,1153.15
900372,NV401190,2026-04,Moderate,Active,1153.15
900372,NV401190,2026-05,Moderate,Paused,0.0
900372,NV401190,2026-06,Moderate,Active,1153.15
900372,NV401190,2026-07,Moderate,Active,1153.15
900373,NV401195,2026-01,Moderate,Active,2840.7
900373,NV401195,2026-02,Moderate,Active,2840.7
900373,NV401195,2026-03,Moderate,Active,2840.7
900373,NV401195,2026-04,Moderate,Cancelled,0.0
900374,NV401195,2026-05,Moderate,Active,867.7
900374,NV401195,2026-06,Moderate,Paused,0.0
900374,NV401195,2026-07,Moderate,Active,867.7
900375,NV401196,2026-01,Moderate,Active,3031.47
900375,NV401196,2026-02,Moderate,Active,3031.47
900375,NV401196,2026-03,Moderate,Active,3031.47
900375,NV401196,2026-04,Moderate,Active,3031.47
900375,NV401196,2026-05,Moderate,Active,3031.47
900375,NV401196,2026-06,Moderate,Active,3031.47
900375,NV401196,2026-07,Moderate,Active,3031.47
900376,NV401203,2026-01,Conservative,Active,988.57
900376,NV401203,2026-02,Conservative,Active,988.57
900376,NV401203,2026-03,Conservative,Active,988.57
900376,NV401203,2026-04,Conservative,Active,988.57
900376,NV401203,2026-05,Conservative,Paused,0.0
900376,NV401203,2026-06,Conservative,Active,988.57
900376,NV401203,2026-07,Conservative,Active,988.57
900377,NV401205,2026-03,Moderate,Active,5430.65
900377,NV401205,2026-04,Moderate,Active,5430.65
900377,NV401205,2026-05,Moderate,Active,5430.65
900377,NV401205,2026-06,Moderate,Active,5430.65
900377,NV401205,2026-07,Moderate,Active,5430.65
900378,NV401206,2026-01,Moderate,Active,3043.57
900378,NV401206,2026-02,Moderate,Active,3043.57
900378,NV401206,2026-03,Moderate,Active,3043.57
900378,NV401206,2026-04,Moderate,Active,3043.57
900378,NV401206,2026-05,Moderate,Active,3043.57
900378,NV401206,2026-06,Moderate,Active,3043.57
900378,NV401206,2026-07,Moderate,Active,3043.57
900379,NV401209,2026-01,Conservative,Active,1992.24
900379,NV401209,2026-02,Conservative,Active,1992.24
900379,NV401209,2026-03,Conservative,Cancelled,0.0
900380,NV401212,2026-01,Aggressive,Active,6615.64
900380,NV401212,2026-02,Aggressive,Active,6615.64
900380,NV401212,2026-03,Aggressive,Active,6615.64
900380,NV401212,2026-04,Aggressive,Cancelled,0.0
900381,NV401214,2026-01,Conservative,Active,2066.01
900381,NV401214,2026-02,Conservative,Active,2066.01
900381,NV401214,2026-03,Conservative,Active,2066.01
900381,NV401214,2026-04,Conservative,Active,2066.01
900381,NV401214,2026-05,Conservative,Active,2066.01
900381,NV401214,2026-06,Conservative,Active,2066.01
900381,NV401214,2026-07,Conservative,Active,2066.01
900382,NV401217,2026-01,Moderate,Active,1501.22
900382,NV401217,2026-02,Moderate,Active,1501.22
900382,NV401217,2026-03,Moderate,Active,1501.22
900382,NV401217,2026-04,Moderate,Active,1501.22
900382,NV401217,2026-05,Moderate,Active,1501.22
900382,NV401217,2026-06,Moderate,Active,1501.22
900382,NV401217,2026-07,Moderate,Active,1501.22
900383,NV401220,2026-01,Moderate,Active,4810.31
900383,NV401220,2026-02,Moderate,Active,4810.31
900383,NV401220,2026-03,Moderate,Active,4810.31
900383,NV401220,2026-04,Moderate,Active,4810.31
900383,NV401220,2026-05,Moderate,Active,4810.31
900383,NV401220,2026-06,Moderate,Active,4810.31
900383,NV401220,2026-07,Moderate,Active,4810.31
900384,NV401223,2026-01,Moderate,Paused,0.0
900384,NV401223,2026-02,Moderate,Active,5898.14
900384,NV401223,2026-03,Moderate,Active,5898.14
900384,NV401223,2026-04,Moderate,Active,5898.14
900384,NV401223,2026-05,Moderate,Active,5898.14
900384,NV401223,2026-06,Moderate,Active,5898.14
900384,NV401223,2026-07,Moderate,Active,5898.14
900385,NV401234,2026-01,Conservative,Active,984.47
900385,NV401234,2026-02,Conservative,Active,984.47
900385,NV401234,2026-03,Conservative,Active,984.47
900385,NV401234,2026-04,Conservative,Active,984.47
900385,NV401234,2026-05,Conservative,Active,984.47
900385,NV401234,2026-06,Conservative,Active,984.47
900385,NV401234,2026-07,Conservative,Active,984.47
900386,NV401236,2026-01,Aggressive,Active,1331.2
900386,NV401236,2026-02,Aggressive,Active,1331.2
900386,NV401236,2026-03,Aggressive,Active,1331.2
900386,NV401236,2026-04,Aggressive,Active,1331.2
900386,NV401236,2026-05,Aggressive,Active,1331.2
900386,NV401236,2026-06,Aggressive,Active,1331.2
900386,NV401236,2026-07,Aggressive,Active,1331.2
900387,NV401240,2026-01,Moderate,Active,10176.26
900387,NV401240,2026-02,Moderate,Active,10176.26
900387,NV401240,2026-03,Moderate,Active,10176.26
900387,NV401240,2026-04,Moderate,Active,10176.26
900387,NV401240,2026-05,Moderate,Active,10176.26
900387,NV401240,2026-06,Moderate,Active,10176.26
900387,NV401240,2026-07,Moderate,Active,10176.26
900388,NV401242,2026-01,Conservative,Active,5192.62
900388,NV401242,2026-02,Conservative,Active,5192.62
900388,NV401242,2026-03,Conservative,Active,5192.62
900388,NV401242,2026-04,Conservative,Active,5192.62
900388,NV401242,2026-05,Conservative,Active,5192.62
900388,NV401242,2026-06,Conservative,Active,5192.62
900388,NV401242,2026-07,Conservative,Active,5192.62
900389,NV401243,2026-01,Conservative,Active,2918.7
900389,NV401243,2026-02,Conservative,Active,2918.7
900389,NV401243,2026-03,Conservative,Paused,0.0
900389,NV401243,2026-04,Conservative,Active,2918.7
900389,NV401243,2026-05,Conservative,Active,2918.7
900389,NV401243,2026-06,Conservative,Active,2918.7
900389,NV401243,2026-07,Conservative,Cancelled,0.0
900390,NV401244,2026-01,Moderate,Active,2008.12
900390,NV401244,2026-02,Moderate,Active,2008.12
900390,NV401244,2026-03,Moderate,Cancelled,0.0
900391,NV401244,2026-03,Moderate,Active,1082.67
900391,NV401244,2026-04,Moderate,Active,1082.67
900391,NV401244,2026-05,Moderate,Active,1082.67
900391,NV401244,2026-06,Moderate,Active,1082.67
900391,NV401244,2026-07,Moderate,Active,1082.67
900392,NV401247,2026-01,Conservative,Active,1426.08
900392,NV401247,2026-02,Conservative,Active,1426.08
900392,NV401247,2026-03,Conservative,Active,1426.08
900392,NV401247,2026-04,Conservative,Active,1426.08
900392,NV401247,2026-05,Conservative,Active,1426.08
900392,NV401247,2026-06,Conservative,Active,1426.08
900392,NV401247,2026-07,Conservative,Active,1426.08
900393,NV401251,2026-01,Moderate,Active,1454.03
900393,NV401251,2026-02,Moderate,Active,1454.03
900393,NV401251,2026-03,Moderate,Active,1454.03
900393,NV401251,2026-04,Moderate,Active,1454.03
900393,NV401251,2026-05,Moderate,Active,1454.03
900393,NV401251,2026-06,Moderate,Cancelled,0.0
900394,NV401258,2026-01,Conservative,Active,2375.18
900394,NV401258,2026-02,Conservative,Active,2375.18
900394,NV401258,2026-03,Conservative,Active,2375.18
900394,NV401258,2026-04,Conservative,Active,2375.18
900394,NV401258,2026-05,Conservative,Paused,0.0
900394,NV401258,2026-06,Conservative,Paused,0.0
900394,NV401258,2026-07,Conservative,Active,2375.18
900395,NV401262,2026-01,Aggressive,Active,1484.81
900395,NV401262,2026-02,Aggressive,Paused,0.0
900395,NV401262,2026-03,Aggressive,Active,1484.81
900395,NV401262,2026-04,Aggressive,Active,1484.81
900395,NV401262,2026-05,Aggressive,Active,1484.81
900395,NV401262,2026-06,Aggressive,Active,1484.81
900395,NV401262,2026-07,Aggressive,Active,1484.81
900396,NV401262,2026-02,Aggressive,Active,3649.3
900396,NV401262,2026-03,Aggressive,Active,3649.3
900396,NV401262,2026-04,Aggressive,Active,3649.3
900396,NV401262,2026-05,Aggressive,Active,3649.3
900396,NV401262,2026-06,Aggressive,Active,3649.3
900396,NV401262,2026-07,Aggressive,Active,3649.3
900397,NV401265,2026-01,Conservative,Active,2587.03
900397,NV401265,2026-02,Conservative,Active,2587.03
900397,NV401265,2026-03,Conservative,Active,2587.03
900397,NV401265,2026-04,Conservative,Paused,0.0
900397,NV401265,2026-05,Conservative,Paused,0.0
900397,NV401265,2026-06,Conservative,Active,2587.03
900397,NV401265,2026-07,Conservative,Active,2587.03
900398,NV401266,2026-01,Conservative,Active,1907.61
900398,NV401266,2026-02,Conservative,Active,1907.61
900398,NV401266,2026-03,Conservative,Active,1907.61
900398,NV401266,2026-04,Conservative,Active,1907.61
900398,NV401266,2026-05,Conservative,Active,1907.61
900398,NV401266,2026-06,Conservative,Active,1907.61
900398,NV401266,2026-07,Conservative,Active,1907.61
900399,NV401271,2026-01,Moderate,Active,3421.45
900399,NV401271,2026-02,Moderate,Active,3421.45
900399,NV401271,2026-03,Moderate,Active,3421.45
900399,NV401271,2026-04,Moderate,Active,3421.45
900399,NV401271,2026-05,Moderate,Active,3421.45
900399,NV401271,2026-06,Moderate,Active,3421.45
900399,NV401271,2026-07,Moderate,Active,3421.45
900400,NV401275,2026-01,Aggressive,Paused,0.0
900400,NV401275,2026-02,Aggressive,Active,6733.56
900400,NV401275,2026-03,Aggressive,Active,6733.56
900400,NV401275,2026-04,Aggressive,Active,6733.56
900400,NV401275,2026-05,Aggressive,Active,6733.56
900400,NV401275,2026-06,Aggressive,Active,6733.56
900400,NV401275,2026-07,Aggressive,Active,6733.56
900401,NV401275,2026-03,Aggressive,Active,1117.01
900401,NV401275,2026-04,Aggressive,Active,1117.01
900401,NV401275,2026-05,Aggressive,Active,1117.01
900401,NV401275,2026-06,Aggressive,Active,1117.01
900401,NV401275,2026-07,Aggressive,Active,1117.01
900402,NV401277,2026-01,Moderate,Cancelled,0.0
900403,NV401291,2026-01,Moderate,Active,5616.61
900403,NV401291,2026-02,Moderate,Active,5616.61
900403,NV401291,2026-03,Moderate,Active,5616.61
900403,NV401291,2026-04,Moderate,Active,5616.61
900403,NV401291,2026-05,Moderate,Active,5616.61
900403,NV401291,2026-06,Moderate,Active,5616.61
900403,NV401291,2026-07,Moderate,Active,5616.61
900404,NV401293,2026-01,Conservative,Active,1861.74
900404,NV401293,2026-02,Conservative,Active,1861.74
900404,NV401293,2026-03,Conservative,Active,1861.74
900404,NV401293,2026-04,Conservative,Active,1861.74
900404,NV401293,2026-05,Conservative,Paused,0.0
900404,NV401293,2026-06,Conservative,Active,1861.74
900404,NV401293,2026-07,Conservative,Active,1861.74
900405,NV401293,2026-04,Conservative,Active,2045.1
900405,NV401293,2026-05,Conservative,Active,2045.1
900405,NV401293,2026-06,Conservative,Paused,0.0
900405,NV401293,2026-07,Conservative,Active,2045.1
900406,NV401294,2026-01,Moderate,Active,2014.19
900406,NV401294,2026-02,Moderate,Active,2014.19
900406,NV401294,2026-03,Moderate,Active,2014.19
900406,NV401294,2026-04,Moderate,Active,2014.19
900406,NV401294,2026-05,Moderate,Active,2014.19
900406,NV401294,2026-06,Moderate,Active,2014.19
900406,NV401294,2026-07,Moderate,Paused,0.0
900407,NV401299,2026-01,Moderate,Active,2222.66
900407,NV401299,2026-02,Moderate,Active,2222.66
900407,NV401299,2026-03,Moderate,Active,2222.66
900407,NV401299,2026-04,Moderate,Active,2222.66
900407,NV401299,2026-05,Moderate,Active,2222.66
900407,NV401299,2026-06,Moderate,Active,2222.66
900407,NV401299,2026-07,Moderate,Active,2222.66
900408,NV401300,2026-01,Moderate,Active,2891.54
900408,NV401300,2026-02,Moderate,Active,2891.54
900408,NV401300,2026-03,Moderate,Active,2891.54
900408,NV401300,2026-04,Moderate,Active,2891.54
900408,NV401300,2026-05,Moderate,Active,2891.54
900408,NV401300,2026-06,Moderate,Active,2891.54
900408,NV401300,2026-07,Moderate,Active,2891.54
900409,NV401301,2026-01,Aggressive,Active,3229.78
900409,NV401301,2026-02,Aggressive,Active,3229.78
900409,NV401301,2026-03,Aggressive,Active,3229.78
900409,NV401301,2026-04,Aggressive,Paused,0.0
900409,NV401301,2026-05,Aggressive,Paused,0.0
900409,NV401301,2026-06,Aggressive,Active,3229.78
900409,NV401301,2026-07,Aggressive,Active,3229.78
900410,NV401305,2026-01,Moderate,Active,4169.68
900410,NV401305,2026-02,Moderate,Active,4169.68
900410,NV401305,2026-03,Moderate,Active,4169.68
900410,NV401305,2026-04,Moderate,Active,4169.68
900410,NV401305,2026-05,Moderate,Active,4169.68
900410,NV401305,2026-06,Moderate,Active,4169.68
900410,NV401305,2026-07,Moderate,Active,4169.68
900411,NV401308,2026-01,Aggressive,Active,3518.46
900411,NV401308,2026-02,Aggressive,Paused,0.0
900411,NV401308,2026-03,Aggressive,Active,3518.46
900411,NV401308,2026-04,Aggressive,Active,3518.46
900411,NV401308,2026-05,Aggressive,Active,3518.46
900411,NV401308,2026-06,Aggressive,Active,3518.46
900411,NV401308,2026-07,Aggressive,Active,3518.46
900412,NV401309,2026-01,Moderate,Active,2485.89
900412,NV401309,2026-02,Moderate,Active,2485.89
900412,NV401309,2026-03,Moderate,Active,2485.89
900412,NV401309,2026-04,Moderate,Active,2485.89
900412,NV401309,2026-05,Moderate,Active,2485.89
900412,NV401309,2026-06,Moderate,Active,2485.89
900412,NV401309,2026-07,Moderate,Active,2485.89
900413,NV401310,2026-01,Aggressive,Active,5945.18
